change_type,year,code,name,old_name,new_name,new_code,source
created,1981,142536,沁源县,,,,areacodes
created,1981,142600,临汾地区,,,,areacodes
created,1981,142601,临汾市,,,,areacodes
created,1981,142602,侯马市,,,,areacodes
created,1981,142621,曲沃县,,,,areacodes
created,1981,142622,翼城县,,,,areacodes
created,1981,142623,襄汾县,,,,areacodes
created,1981,142624,临汾县,,,,areacodes
created,1981,142625,洪洞县,,,,areacodes
created,1981,142626,霍县,,,,areacodes
created,1981,142627,古县,,,,areacodes
created,1981,142628,安泽县,,,,areacodes
created,1981,142629,浮山县,,,,areacodes
created,1981,142630,吉县,,,,areacodes
created,1981,142631,乡宁县,,,,areacodes
created,1981,142632,蒲县,,,,areacodes
created,1981,142633,大宁县,,,,areacodes
created,1981,142634,永和县,,,,areacodes
created,1981,142635,隰县,,,,areacodes
created,1981,142636,汾西县,,,,areacodes
created,1981,142700,运城地区,,,,areacodes
created,1981,142721,运城县,,,,areacodes
created,1981,142722,永济县,,,,areacodes
created,1981,142723,芮城县,,,,areacodes
created,1981,142724,临猗县,,,,areacodes
created,1981,142725,万荣县,,,,areacodes
created,1981,142726,新绛县,,,,areacodes
created,1981,142727,稷山县,,,,areacodes
created,1981,142728,河津县,,,,areacodes
created,1981,142729,闻喜县,,,,areacodes
created,1981,142730,夏县,,,,areacodes
created,1981,142731,绛县,,,,areacodes
created,1981,142732,平陆县,,,,areacodes
created,1981,142733,垣曲县,,,,areacodes
created,1981,150000,内蒙古自治区,,,,areacodes
created,1981,150100,呼和浩特市,,,,areacodes
created,1981,150121,土默特左旗,,,,areacodes
created,1981,150122,托克托县,,,,areacodes
created,1981,150200,包头市,,,,areacodes
created,1981,150221,土默特右旗,,,,areacodes
created,1981,150222,固阳县,,,,areacodes
created,1981,150300,乌海市,,,,areacodes
created,1981,152100,呼伦贝尔盟,,,,areacodes
created,1981,152101,海拉尔市,,,,areacodes
created,1981,152102,满洲里市,,,,areacodes
created,1981,152121,布特哈旗,,,,areacodes
created,1981,152122,阿荣旗,,,,areacodes
created,1981,152123,莫力达瓦达斡尔族自治旗,,,,areacodes
created,1981,152124,喜桂图旗,,,,areacodes
created,1981,152125,额尔古纳右旗,,,,areacodes
created,1981,152126,额尔古纳左旗,,,,areacodes
created,1981,152127,鄂伦春自治旗,,,,areacodes
created,1981,152128,鄂温克族自治旗,,,,areacodes
created,1981,152129,新巴尔虎右旗,,,,areacodes
created,1981,152130,新巴尔虎左旗,,,,areacodes
created,1981,152131,陈巴尔虎旗,,,,areacodes
created,1981,152200,兴安盟,,,,areacodes
created,1981,152201,乌兰浩特市,,,,areacodes
created,1981,152221,科尔沁右翼前旗,,,,areacodes
created,1981,152222,科尔沁右翼中旗,,,,areacodes
created,1981,152223,扎赉特旗,,,,areacodes
created,1981,152224,突泉县,,,,areacodes
created,1981,152300,哲里木盟,,,,areacodes
created,1981,152301,通辽市,,,,areacodes
created,1981,152321,通辽县,,,,areacodes
created,1981,152322,科尔沁左翼中旗,,,,areacodes
created,1981,152323,科尔沁左翼后旗,,,,areacodes
created,1981,152324,开鲁县,,,,areacodes
created,1981,152325,库伦旗,,,,areacodes
created,1981,152326,奈曼旗,,,,areacodes
created,1981,152327,扎鲁特旗,,,,areacodes
created,1981,152400,昭乌达盟,,,,areacodes
created,1981,152401,赤峰市,,,,areacodes
created,1981,152421,阿鲁科尔沁旗,,,,areacodes
created,1981,152422,巴林左旗,,,,areacodes
created,1981,152423,巴林右旗,,,,areacodes
created,1981,152424,林西县,,,,areacodes
created,1981,152425,克什克腾旗,,,,areacodes
created,1981,152426,翁牛特旗,,,,areacodes
created,1981,152427,赤峰县,,,,areacodes
created,1981,152428,喀喇沁旗,,,,areacodes
created,1981,152429,宁城县,,,,areacodes
created,1981,152430,敖汉旗,,,,areacodes
created,1981,152500,锡林郭勒盟,,,,areacodes
created,1981,152501,二连浩特市,,,,areacodes
created,1981,152521,阿巴哈纳尔旗,,,,areacodes
created,1981,152522,阿巴嘎旗,,,,areacodes
created,1981,152523,苏尼特左旗,,,,areacodes
created,1981,152524,苏尼特右旗,,,,areacodes
created,1981,152525,东乌珠穆沁旗,,,,areacodes
created,1981,152526,西乌珠穆沁旗,,,,areacodes
created,1981,152527,太仆寺旗,,,,areacodes
created,1981,152528,镶黄旗,,,,areacodes
created,1981,152529,正镶白旗,,,,areacodes
created,1981,152530,正蓝旗,,,,areacodes
created,1981,152531,多伦县,,,,areacodes
created,1981,152600,乌兰察布盟,,,,areacodes
created,1981,152601,集宁市,,,,areacodes
created,1981,152621,武川县,,,,areacodes
created,1981,152622,和林格尔县,,,,areacodes
created,1981,152623,清水河县,,,,areacodes
created,1981,152624,卓资县,,,,areacodes
created,1981,152625,化德县,,,,areacodes
created,1981,152626,商都县,,,,areacodes
created,1981,152627,兴和县,,,,areacodes
created,1981,152628,丰镇县,,,,areacodes
created,1981,152629,凉城县,,,,areacodes
created,1981,152630,察哈尔右翼前旗,,,,areacodes
created,1981,152631,察哈尔右翼中旗,,,,areacodes
created,1981,152632,察哈尔右翼后旗,,,,areacodes
created,1981,152633,达尔罕茂明安联合旗,,,,areacodes
created,1981,152634,四子王旗,,,,areacodes
created,1981,152700,伊克昭盟,,,,areacodes
created,1981,152721,东胜县,,,,areacodes
created,1981,152722,达拉特旗,,,,areacodes
created,1981,152723,准格尔旗,,,,areacodes
created,1981,152724,鄂托克前旗,,,,areacodes
created,1981,152725,鄂托克旗,,,,areacodes
created,1981,152726,杭锦旗,,,,areacodes
created,1981,152727,乌审旗,,,,areacodes
created,1981,152728,伊金霍洛旗,,,,areacodes
created,1981,152800,巴彦淖尔盟,,,,areacodes
created,1981,152821,临河县,,,,areacodes
created,1981,152822,五原县,,,,areacodes
created,1981,152823,磴口县,,,,areacodes
created,1981,152824,乌拉特前旗,,,,areacodes
created,1981,152825,乌拉特中旗,,,,areacodes
created,1981,152826,乌拉特后旗,,,,areacodes
created,1981,152827,杭锦后旗,,,,areacodes
created,1981,152900,阿拉善盟,,,,areacodes
created,1981,152921,阿拉善左旗,,,,areacodes
created,1981,152922,阿拉善右旗,,,,areacodes
created,1981,152923,额济纳旗,,,,areacodes
created,1981,210000,辽宁省,,,,areacodes
created,1981,210100,沈阳市,,,,areacodes
created,1981,210121,新民县,,,,areacodes
created,1981,210122,辽中县,,,,areacodes
created,1981,210200,大连市,,,,areacodes
created,1981,210221,金县,,,,areacodes
created,1981,210222,新金县,,,,areacodes
created,1981,210223,复县,,,,areacodes
created,1981,210224,长海县,,,,areacodes
created,1981,210225,庄河县,,,,areacodes
created,1981,210300,鞍山市,,,,areacodes
created,1981,210321,台安县,,,,areacodes
created,1981,210322,海城县,,,,areacodes
created,1981,210400,抚顺市,,,,areacodes
created,1981,210421,抚顺县,,,,areacodes
created,1981,210422,新宾县,,,,areacodes
created,1981,210423,清原县,,,,areacodes
created,1981,210500,本溪市,,,,areacodes
created,1981,210521,本溪县,,,,areacodes
created,1981,210522,桓仁县,,,,areacodes
created,1981,210600,丹东市,,,,areacodes
created,1981,210621,凤城县,,,,areacodes
created,1981,210622,岫岩县,,,,areacodes
created,1981,210623,东沟县,,,,areacodes
created,1981,210624,宽甸县,,,,areacodes
created,1981,210700,锦州市,,,,areacodes
created,1981,210721,锦西县,,,,areacodes
created,1981,210722,兴城县,,,,areacodes
created,1981,210723,绥中县,,,,areacodes
created,1981,210724,锦县,,,,areacodes
created,1981,210725,北镇县,,,,areacodes
created,1981,210726,黑山县,,,,areacodes
created,1981,210727,义县,,,,areacodes
created,1981,210800,营口市,,,,areacodes
created,1981,210821,营口县,,,,areacodes
created,1981,210822,盘山县,,,,areacodes
created,1981,210823,大洼县,,,,areacodes
created,1981,210824,盖县,,,,areacodes
created,1981,210900,阜新市,,,,areacodes
created,1981,210921,阜新蒙古族自治县,,,,areacodes
created,1981,210922,彰武县,,,,areacodes
created,1981,211000,辽阳市,,,,areacodes
created,1981,211021,辽阳县,,,,areacodes
created,1981,211022,灯塔县,,,,areacodes
created,1981,212100,铁岭地区,,,,areacodes
created,1981,212101,铁岭市,,,,areacodes
created,1981,212102,铁法市,,,,areacodes
created,1981,212121,铁岭县,,,,areacodes
created,1981,212122,开原县,,,,areacodes
created,1981,212123,西丰县,,,,areacodes
created,1981,212124,昌图县,,,,areacodes
created,1981,212125,康平县,,,,areacodes
created,1981,212126,法库县,,,,areacodes
created,1981,212200,朝阳地区,,,,areacodes
created,1981,212201,朝阳市,,,,areacodes
created,1981,212221,朝阳县,,,,areacodes
created,1981,212222,建平县,,,,areacodes
created,1981,212223,凌源县,,,,areacodes
created,1981,212224,喀喇沁左翼蒙古族自治县,,,,areacodes
created,1981,212225,建昌县,,,,areacodes
created,1981,212226,北票县,,,,areacodes
created,1981,220000,吉林省,,,,areacodes
created,1981,220100,长春市,,,,areacodes
created,1981,220121,榆树县,,,,areacodes
created,1981,220122,农安县,,,,areacodes
created,1981,220123,九台县,,,,areacodes
created,1981,220124,德惠县,,,,areacodes
created,1981,220125,双阳县,,,,areacodes
created,1981,220200,吉林市,,,,areacodes
created,1981,220221,永吉县,,,,areacodes
created,1981,220222,舒兰县,,,,areacodes
created,1981,220223,磐石县,,,,areacodes
created,1981,220224,蛟河县,,,,areacodes
created,1981,220225,桦甸县,,,,areacodes
created,1981,222100,四平地区,,,,areacodes
created,1981,222101,四平市,,,,areacodes
created,1981,222102,辽源市,,,,areacodes
created,1981,222121,怀德县,,,,areacodes
created,1981,222122,梨树县,,,,areacodes
created,1981,222123,伊通县,,,,areacodes
created,1981,222124,东丰县,,,,areacodes
created,1981,222125,双辽县,,,,areacodes
created,1981,222200,通化地区,,,,areacodes
created,1981,222201,通化市,,,,areacodes
created,1981,222202,浑江市,,,,areacodes
created,1981,222221,海龙县,,,,areacodes
created,1981,222222,通化县,,,,areacodes
created,1981,222223,柳河县,,,,areacodes
created,1981,222224,辉南县,,,,areacodes
created,1981,222225,集安县,,,,areacodes
created,1981,222226,抚松县,,,,areacodes
created,1981,222227,靖宇县,,,,areacodes
created,1981,222228,长白朝鲜族自治县,,,,areacodes
created,1981,222300,白城地区,,,,areacodes
created,1981,222301,白城市,,,,areacodes
created,1981,222321,扶余县,,,,areacodes
created,1981,222322,洮安县,,,,areacodes
created,1981,222323,长岭县,,,,areacodes
created,1981,222324,前郭尔罗斯蒙古族自治县,,,,areacodes
created,1981,222325,大安县,,,,areacodes
created,1981,222326,镇赉县,,,,areacodes
created,1981,222327,通榆县,,,,areacodes
created,1981,222328,乾安县,,,,areacodes
created,1981,222400,延边朝鲜族自治州,,,,areacodes
created,1981,222401,延吉市,,,,areacodes
created,1981,222402,图们市,,,,areacodes
created,1981,222421,延吉县,,,,areacodes
created,1981,222422,敦化县,,,,areacodes
created,1981,222423,和龙县,,,,areacodes
created,1981,222424,汪清县,,,,areacodes
created,1981,222425,珲春县,,,,areacodes
created,1981,222426,安图县,,,,areacodes
created,1981,230000,黑龙江省,,,,areacodes
created,1981,230100,哈尔滨市,,,,areacodes
created,1981,230200,齐齐哈尔市,,,,areacodes
created,1981,230300,鸡西市,,,,areacodes
created,1981,230400,鹤岗市,,,,areacodes
created,1981,230500,双鸭山市,,,,areacodes
created,1981,230600,大庆市,,,,areacodes
created,1981,230700,伊春市,,,,areacodes
created,1981,230721,铁力县,,,,areacodes
created,1981,230722,嘉荫县,,,,areacodes
created,1981,232100,松花江地区,,,,areacodes
created,1981,232121,阿城县,,,,areacodes
created,1981,232122,宾县,,,,areacodes
created,1981,232123,呼兰县,,,,areacodes
created,1981,232124,双城县,,,,areacodes
created,1981,232125,五常县,,,,areacodes
created,1981,232126,巴彦县,,,,areacodes
created,1981,232127,木兰县,,,,areacodes
created,1981,232128,通河县,,,,areacodes
created,1981,232129,尚志县,,,,areacodes
created,1981,232130,方正县,,,,areacodes
created,1981,232131,延寿县,,,,areacodes
created,1981,232200,嫩江地区,,,,areacodes
created,1981,232221,龙江县,,,,areacodes
created,1981,232222,讷河县,,,,areacodes
created,1981,232223,依安县,,,,areacodes
created,1981,232224,泰来县,,,,areacodes
created,1981,232225,甘南县,,,,areacodes
created,1981,232226,杜尔伯特蒙古族自治县,,,,areacodes
created,1981,232227,富裕县,,,,areacodes
created,1981,232228,林甸县,,,,areacodes
created,1981,232229,克山县,,,,areacodes
created,1981,232230,克东县,,,,areacodes
created,1981,232231,拜泉县,,,,areacodes
created,1981,232300,绥化地区,,,,areacodes
created,1981,232321,海伦县,,,,areacodes
created,1981,232322,肇东县,,,,areacodes
created,1981,232323,绥化县,,,,areacodes
created,1981,232324,望奎县,,,,areacodes
created,1981,232325,兰西县,,,,areacodes
created,1981,232326,青冈县,,,,areacodes
created,1981,232327,安达县,,,,areacodes
created,1981,232328,肇源县,,,,areacodes
created,1981,232329,肇州县,,,,areacodes
created,1981,232330,庆安县,,,,areacodes
created,1981,232331,明水县,,,,areacodes
created,1981,232332,绥棱县,,,,areacodes
created,1981,232400,合江地区,,,,areacodes
created,1981,232401,佳木斯市,,,,areacodes
created,1981,232402,七台河市,,,,areacodes
created,1981,232421,富锦县,,,,areacodes
created,1981,232422,桦南县,,,,areacodes
created,1981,232423,依兰县,,,,areacodes
created,1981,232424,勃利县,,,,areacodes
created,1981,232425,集贤县,,,,areacodes
created,1981,232426,桦川县,,,,areacodes
created,1981,232427,宝清县,,,,areacodes
created,1981,232428,汤原县,,,,areacodes
created,1981,232429,绥滨县,,,,areacodes
created,1981,232430,萝北县,,,,areacodes
created,1981,232431,同江县,,,,areacodes
created,1981,232432,饶河县,,,,areacodes
created,1981,232433,抚远县,,,,areacodes
created,1981,232500,牡丹江地区,,,,areacodes
created,1981,232501,牡丹江市,,,,areacodes
created,1981,232502,绥芬河市,,,,areacodes
created,1981,232521,宁安县,,,,areacodes
created,1981,232522,海林县,,,,areacodes
created,1981,232523,穆棱县,,,,areacodes
created,1981,232524,东宁县,,,,areacodes
created,1981,232525,林口县,,,,areacodes
created,1981,232526,鸡东县,,,,areacodes
created,1981,232527,密山县,,,,areacodes
created,1981,232528,虎林县,,,,areacodes
created,1981,232600,黑河地区,,,,areacodes
created,1981,232601,黑河市,,,,areacodes
created,1981,232621,北安县,,,,areacodes
created,1981,232622,嫩江县,,,,areacodes
created,1981,232623,德都县,,,,areacodes
created,1981,232624,爱辉县,,,,areacodes
created,1981,232625,逊克县,,,,areacodes
created,1981,232626,孙吴县,,,,areacodes
created,1981,232700,大兴安岭地区,,,,areacodes
created,1981,232721,呼玛县,,,,areacodes
created,1981,232722,塔河县,,,,areacodes
created,1981,232723,漠河县,,,,areacodes
created,1981,310000,上海市,,,,areacodes
created,1981,310101,黄浦区,,,,areacodes
created,1981,310102,南市区,,,,areacodes
created,1981,310103,卢湾区,,,,areacodes
created,1981,310104,徐汇区,,,,areacodes
created,1981,310105,长宁区,,,,areacodes
created,1981,310106,静安区,,,,areacodes
created,1981,310107,普陀区,,,,areacodes
created,1981,310108,闸北区,,,,areacodes
created,1981,310109,虹口区,,,,areacodes
created,1981,310110,杨浦区,,,,areacodes
created,1981,310111,吴淞区,,,,areacodes
created,1981,310112,闵行区,,,,areacodes
created,1981,310221,上海县,,,,areacodes
created,1981,310222,嘉定县,,,,areacodes
created,1981,310223,宝山县,,,,areacodes
created,1981,310224,川沙县,,,,areacodes
created,1981,310225,南汇县,,,,areacodes
created,1981,310226,奉贤县,,,,areacodes
created,1981,310227,松江县,,,,areacodes
